ID,Title,State,State Reason,Number,Created At,Updated At,Closed At,URL,Author,Labels,Assignees,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,,
I_kwDOAJZX9s6ckArn,Yarn dev fails after yarn setup,CLOSED,NOT_PLANNED,21483,2024-10-31T12:01:14Z,2024-10-31T12:09:42Z,2024-10-31T12:09:41Z,https://github.com/TryGhost/Ghost/issues/21483,Anandoganiya,support request,,"github-actions (2024-10-31T12:09:41Z): Hey @Anandoganiya 👋 We ask that you please do not use GitHub for help or support 😄. We use GitHub solely for bug-tracking and community-driven development.

Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/6) is a great place to get community support, plus it helps create a central location for searching problems/solutions.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6cdvJm,Quirky triple-stash ({{{ }}} ) behavior with titles,CLOSED,COMPLETED,21472,2024-10-30T18:53:59Z,2024-10-30T20:44:35Z,2024-10-30T20:44:23Z,https://github.com/TryGhost/Ghost/issues/21472,cathysarisky,,,"cathysarisky (2024-10-30T20:44:23Z): Closing. For anyone looking at this, a workaround is to use {{{../post.title}}} - the problem is that title is a helper, not an expression, and only expressions get the not-escaped treatment.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6cOPO0,Text selection color non-existent for editing links in dark mode,CLOSED,COMPLETED,21450,2024-10-29T11:37:50Z,2024-10-29T13:23:17Z,2024-10-29T13:23:07Z,https://github.com/TryGhost/Ghost/issues/21450,stromfeldt,,,"dvdwinden (2024-10-29T12:57:59Z): Thank you for flagging, @stromfeldt. We'll fix this before the next release. | dvdwinden (2024-10-29T13:23:07Z): Here's the fix. 

https://github.com/user-attachments/assets/a2adccea-a52e-461b-90b2-f3a97e68b04f

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6cIoBa,You need to be an active forum user before you can submit feature requests,CLOSED,COMPLETED,21441,2024-10-28T20:44:31Z,2024-10-29T12:06:31Z,2024-10-29T12:03:31Z,https://github.com/TryGhost/Ghost/issues/21441,mattl,,,"mattl (2024-10-28T20:45:33Z): (Trying to see if there's interest/support for importing a WordPress.com export into Ghost directly) | cathysarisky (2024-10-29T00:40:41Z): feel free to start a thread in a different category and I'll be glad to move it for you. :) | kevinansfield (2024-10-29T12:03:31Z): The ""active user"" requirement is an automatic feature of the forum software that we don't have much control over but the requirements are minimal, essentially you just have to have read a few topics ([ref](https://blog.discourse.org/2018/06/understanding-discourse-trust-levels/#trust-level-1-basic)) and is there as a basic spam control mechanism. Any user posting in the Ideas category *typically* will have achieved the required trust level automatically by searching for their proposed idea and reading what's already been said about it.

I've bumped your user to the required trust level so you should be able to post in the Ideas topic now.

Closing this issue as it's not a bug with the Ghost software per-se.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6cG3q6,Drop target for uploads (content and theme) is broken.,CLOSED,COMPLETED,21439,2024-10-28T17:24:43Z,2024-11-22T23:21:02Z,2024-11-22T23:21:02Z,https://github.com/TryGhost/Ghost/issues/21439,cathysarisky,"bug, P3 - Medium",,"aarifkhan7 (2024-10-29T17:06:57Z): Hey @cathysarisky,

I'm a beginner interested in contributing to open source, and this issue seems like a good starting point for me. Could you please assign it to me?

Thanks! | cathysarisky (2024-10-29T17:10:45Z): > I'm a beginner interested in contributing to open source, and this issue seems like a good starting point for me. Could you please assign it to me?

Sorry, I don't have write-permissions on this repo so can't help you there.  The Ghost dev team has said previously that they don't assign issues to new contributors, but you're welcome to put in a PR for it.  

If you're currently using Ghost, you might like to head on over to the forum (https://forum.ghost.org) and introduce yourself, too! | aarifkhan7 (2024-10-29T17:17:13Z): It's fine, I will create a PR.

Thanks for the forum link, I will join it. :) | 9larsons (2024-11-19T20:51:20Z): That's correct, we do not assign issues. If you want to fix it, just open a PR 👍. | harshul786 (2024-11-21T15:45:34Z): Submitted a PR to resolve this: [#21440](https://github.com/TryGhost/Ghost/pull/21440). Hope it helps—happy to tweak if needed! 🙌",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6cDu0p,"Flash of error with newsletter sending problem, followed by 'success' screen?",CLOSED,COMPLETED,21432,2024-10-28T12:02:21Z,2024-12-02T03:08:28Z,2024-12-02T03:08:28Z,https://github.com/TryGhost/Ghost/issues/21432,cathysarisky,"P2 - High, 🐛 Bug",,"sagzy (2024-11-20T06:10:19Z): Thanks for raising the issue! Very valid, and linked to a recent publishing UX change. The team who has worked on the UX change will look into it 👍  | minimaluminium (2024-12-02T03:08:28Z): Thanks @cathysarisky — this is now fixed in https://github.com/TryGhost/Ghost/pull/21706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6b_7EA,[Bug] New member sign up notification email address is still noreply@domain.com instead of support email or config smtp email,CLOSED,COMPLETED,21423,2024-10-28T03:54:37Z,2024-10-29T16:45:40Z,2024-10-28T13:46:43Z,https://github.com/TryGhost/Ghost/issues/21423,MFYDev,,,"kevinansfield (2024-10-28T13:46:43Z): I've re-opened [the original issue](https://github.com/TryGhost/Ghost/issues/21423) to avoid duplicates. | markstos (2024-10-29T16:45:39Z): @kevinansfield Rather than linking back to a different issue, you accidentally make a circular reference back to this seem ticket. Looks like you meant to link to:

https://github.com/TryGhost/Ghost/issues/17922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,Duplicate
I_kwDOAJZX9s6b7TAL,Members filter UI appears offscreen on mobile,CLOSED,COMPLETED,21419,2024-10-26T17:18:33Z,2024-10-28T20:39:25Z,2024-10-28T15:24:57Z,https://github.com/TryGhost/Ghost/issues/21419,mithelan,P2 - High,,mithelan (2024-10-28T15:29:31Z): @dvdwinden can you mention the reason for closing please. | dvdwinden (2024-10-28T20:39:24Z): @mithelan It's automatically closed via [a PR](https://github.com/TryGhost/Ghost/commit/5581695b023e4c62f4dfcb1ff1dc70f88f5234d5) — the issue has been fixed and will be included in the next release.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6b65Xm,Ghost Admin Slide-Out Panel > Broken Layout on Mobile (z-index),CLOSED,COMPLETED,21418,2024-10-26T14:40:10Z,2024-11-08T11:26:34Z,2024-10-28T12:23:20Z,https://github.com/TryGhost/Ghost/issues/21418,alexgmathews,bug,kevinansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6bBmo1,Ghost Admin Profile Panel requesting 'null' URL for cover image,CLOSED,COMPLETED,21350,2024-10-20T21:32:28Z,2024-10-25T08:28:13Z,2024-10-25T08:28:13Z,https://github.com/TryGhost/Ghost/issues/21350,alexgmathews,Product,,"mithelan (2024-10-22T03:59:28Z): hi @alexma418 , I was checking on this, Can I have screen record of this issue? Seems like it is working fine | alexgmathews (2024-10-22T04:43:31Z): @mithelan - My apologies. I'd set NGINX to intercept non-front-end 301s and mark them as 404. I've updated my original Issue Summary and Error Output to reflect the 301 redirects.

Even though the redirect series [/ghost/null] > [/ghost/null/] > [/ghost/#/null/] technically resolves, I still think rendering ""null"" as a URL inside `background-image` wasn't intended.

Here are the screenshots you requested...

![screenshot-1](https://github.com/user-attachments/assets/f8510cac-f041-4d47-a212-5a8da4973a75)

![screenshot-2](https://github.com/user-attachments/assets/c236d800-b3c1-4aa3-be95-5ee21dd440ff)

 | mithelan (2024-10-22T04:58:26Z): @alexma418 yes, I will check on this | allouis (2024-10-25T07:58:02Z): That closure was a mistake!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6asSss,Quirky search behavior,CLOSED,COMPLETED,21343,2024-10-17T17:16:52Z,2024-10-28T05:50:16Z,2024-10-28T05:50:16Z,https://github.com/TryGhost/Ghost/issues/21343,cathysarisky,P3 - Medium,,"STAR-173 (2024-10-20T07:11:24Z): Hey @cathysarisky,
I'm not able to reproduce your issue. It's working completely fine for me.
Can you provide a screenshot of the issue if possible ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6aoxYh,Navbar is getting Overlapped on the hero section in smaller devices,CLOSED,NOT_PLANNED,21338,2024-10-17T11:01:39Z,2024-12-11T14:06:14Z,2024-12-11T14:06:14Z,https://github.com/TryGhost/Ghost/issues/21338,r7projects-shayan,P4 - Low,,"Shahab-16 (2024-10-17T14:39:42Z): I would love to fix this bug. Please assign this to me. | r7projects-shayan (2024-10-17T15:23:29Z): > I would love to fix this bug. Please assign this to me.

I'm already working on this issue. Thanks | cathysarisky (2024-10-20T14:48:23Z): The Ghost website isn't open source, afaik.  There's no way to put in a PR to fix it.

I recommend closing the issue, which isn't a Ghost CMS issue, but a Ghost website issue. | dvdwinden (2024-10-28T09:33:07Z): Before I do – @r7projects-shayan, could you elaborate on the issue? You're saying the navbar is getting overlapped, but I think you mean the navbar overlaps the content? In which case: that's intentional, and does not break the experience on mobile. 

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6aTNTY,Fix: Remove Unnecessary Vertical Scrollbar,CLOSED,NOT_PLANNED,21309,2024-10-15T13:06:20Z,2024-10-28T09:30:06Z,2024-10-28T09:30:06Z,https://github.com/TryGhost/Ghost/issues/21309,prajwaln07,,,"Sourabh-km13 (2024-10-15T15:37:15Z): so you want the scroll bar to be completely removed from main page?
 | savit0r (2024-10-15T15:54:31Z): Hi @prajwaln07 ,

I noticed the issue regarding the unnecessary scrollbar on the main page and I would love to work on fixing this. Could you please assign this issue to me?

Thank you!
savit0r
 | prajwaln07 (2024-10-15T15:56:24Z): > so you want the scroll bar to be completely removed from main page?

@Sourabh-km13 YES | prajwaln07 (2024-10-15T15:57:16Z): 

> Hi @prajwaln07 ,
> 
> I noticed the issue regarding the unnecessary scrollbar on the main page and I would love to work on fixing this. Could you please assign this issue to me?
> 
> Thank you! savit0r

@savit0r NO,sorry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6aNJ5x,Admin [Your Profile] panel calls /ghost/null,CLOSED,NOT_PLANNED,21297,2024-10-14T21:50:56Z,2024-10-20T22:14:53Z,2024-10-20T21:18:40Z,https://github.com/TryGhost/Ghost/issues/21297,alexgmathews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6aLLYi,sitemap-tags.xml not present in XML Sitemap,CLOSED,COMPLETED,21296,2024-10-14T17:17:13Z,2024-10-23T09:34:42Z,2024-10-23T09:34:41Z,https://github.com/TryGhost/Ghost/issues/21296,beardoggo,,,"cathysarisky (2024-10-14T21:26:10Z): Quick check - do you have tags that are public (do not start with #), and are those tags applied to at least one published post? | beardoggo (2024-10-15T00:37:08Z): Yes they are not internal tags (do not start with #) and I have hundreds of posts published for each tag. | cathysarisky (2024-10-15T18:01:37Z): There may be something 'quirky' about your setup.  I have a pikapods install, and once I added a published post with a public tag, the sitemap-tags.xml file appeared.  Have you changed your routes.yaml from the default?  If you don't have a tags collection, that might be to blame? | beardoggo (2024-10-15T18:04:16Z): Oh I see, my routes.yaml looks like this. I'll try adding ""tags"" to ""collections"" and post the result again. Thanks!

```
routes:

collections:
  /:
    permalink: /{slug}/
    template: index

taxonomies:
  tag: /tag/{slug}/
  author: /author/{slug}/
``` | cathysarisky (2024-10-15T18:15:08Z): Sorry - my comment was unclear.  I meant taxonomies, and so what you have looks fine! | cathysarisky (2024-10-15T18:18:04Z): Looking to see if I can replicate this real quick...

Nope.  Started a new 'pod, added two posts with public tags, no problems seeing the sitemap. | allouis (2024-10-23T09:34:42Z): @beardoggo I only see this issue when all of my posts have zero tags attached to them. If that's the case then the tags don't actually have any content and so aren't included in the sitemap.

I'm going to close this issue for now - but if you are seeing that this is broken when the tags are being used, or if you think this behaviour is incorrect - please feel free to open a new issue detailing either reproduction steps or correct behaviour! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6Zrgmm,Ghost Doctor should check for 'vips' on Freebsd,CLOSED,NOT_PLANNED,21275,2024-10-10T10:08:07Z,2024-10-10T14:40:27Z,2024-10-10T12:03:05Z,https://github.com/TryGhost/Ghost/issues/21275,philmb3487,feature request,,"github-actions (2024-10-10T12:03:05Z): Hey @philmb3487 👋

Friendly reminder: we don't track feature requests on GitHub.

Please look for similar ideas to vote for on the [forum](https://forum.ghost.org/c/Ideas/l/votes) and if you can't anything similar then post your own idea.

FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time. | philmb3487 (2024-10-10T14:40:25Z): So this will be ignored? Sad to see this is how the Ghost team operates.

Sent from [Proton Mail](https://proton.me/mail/home) for iOS

On Thu, Oct 10, 2024 at 19:03, github-actions[bot] ***@***.***(mailto:On Thu, Oct 10, 2024 at 19:03, github-actions[bot] <<a href=)> wrote:

> Hey ***@***.***(https://github.com/philmb3487) 👋
>
> Friendly reminder: we don't track feature requests on GitHub.
>
> Please look for similar ideas to vote for on the [forum](https://forum.ghost.org/c/Ideas/l/votes) and if you can't anything similar then post your own idea.
>
> FYI: Many projects use issue templates to point you in the right direction. Reading the guidelines or issue templates before opening issues can save you and project maintainers valuable time.
>
> —
> Reply to this email directly, [view it on GitHub](https://github.com/TryGhost/Ghost/issues/21275#issuecomment-2404905404), or [unsubscribe](https://github.com/notifications/unsubscribe-auth/ABNCTC7QZI2FNE6DSI6RM3LZ2ZUJBAVCNFSM6AAAAABPWNKDRSVHI2DSMVQWIX3LMV43OSLTON2WKQ3PNVWWK3TUHMZDIMBUHEYDKNBQGQ).
> You are receiving this because you were mentioned.Message ID: ***@***.***>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
I_kwDOAJZX9s6ZrDS2,Missing field show_subtitle prevents upgrade from v5.83.0,CLOSED,NOT_PLANNED,21272,2024-10-10T09:21:00Z,2024-10-10T12:02:30Z,2024-10-10T12:02:30Z,https://github.com/TryGhost/Ghost/issues/21272,mheland,self hosting,,"github-actions (2024-10-10T12:02:30Z): Hey @mheland 👋

We've reviewed your bug report and believe the issue is environment specific, rather than a bug. Many questions can be answered by reviewing our [documentation](https://ghost.org/docs/). If you can't find an answer then our [forum](https://forum.ghost.org/c/help/self-hosting/18) is a great place to get community support, plus it helps create a central location for searching problems/solutions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
